step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
34,CASH_IN,349835.05,C1187385417,3197763.89,3547598.93,C355458737,4996093.94,4646258.89,0,0
329,PAYMENT,22438.43,C224984957,0.0,0.0,M500546287,0.0,0.0,0,0
204,CASH_OUT,26213.24,C1331487135,104213.0,77999.76,C1447921501,286790.79,313004.03,0,0
212,PAYMENT,17319.32,C504399443,233649.36,216330.04,M599505034,0.0,0.0,0,0
298,CASH_OUT,470139.91,C1034339554,256192.0,0.0,C1007486307,129109.56,599249.47,0,0
307,PAYMENT,5528.68,C839811617,487104.81,481576.13,M1473440511,0.0,0.0,0,0
182,CASH_IN,248528.61,C33899946,570117.74,818646.34,C1616586276,658480.65,409952.05,0,0
289,PAYMENT,21068.18,C172141972,8036.18,0.0,M355810663,0.0,0.0,0,0
540,TRANSFER,294603.74,C89574529,0.0,0.0,C1510407744,750406.52,1045010.26,0,0
278,PAYMENT,5195.24,C992371650,78120.61,72925.37,M1960461861,0.0,0.0,0,0
277,CASH_IN,79496.87,C1296389003,328764.3,408261.17,C767668462,188212.47,108715.6,0,0
179,TRANSFER,528503.84,C828688722,0.0,0.0,C629502147,3446517.44,3975021.28,0,0
9,PAYMENT,23480.06,C507249091,50366.0,26885.94,M921532073,0.0,0.0,0,0
158,TRANSFER,740271.2,C1245746833,0.0,0.0,C1226320004,1058941.88,1799213.08,0,0
130,CASH_IN,76427.39,C935075787,43871.0,120298.39,C2009552124,0.0,0.0,0,0
301,CASH_OUT,59888.39,C1366731787,172079.0,112190.61,C1033486824,284427.06,344315.45,0,0
369,PAYMENT,3404.33,C2044567737,0.0,0.0,M759072,0.0,0.0,0,0
375,CASH_OUT,212806.34,C1515676709,0.0,0.0,C2059327253,7969884.43,8182690.77,0,0
161,CASH_OUT,113277.06,C777549042,0.0,0.0,C2045926309,117631.14,230908.2,0,0
256,CASH_OUT,125054.29,C2053046280,0.0,0.0,C1120433683,1347008.35,1472062.65,0,0
187,CASH_OUT,150659.14,C1974910532,75347.0,0.0,C296691489,0.0,150659.14,0,0
278,CASH_OUT,256180.37,C1671657210,0.0,0.0,C168674820,909102.89,1165283.26,0,0
688,CASH_OUT,282611.0,C1569252660,21516.0,0.0,C642878826,3.861718536E7,3.889979636E7,0,0
165,PAYMENT,1410.28,C737187566,19354.71,17944.43,M1381685836,0.0,0.0,0,0
372,TRANSFER,440515.51,C179177591,466.0,0.0,C353695493,0.0,440515.51,0,0
332,PAYMENT,3680.27,C2013106186,0.0,0.0,M449586463,0.0,0.0,0,0
332,CASH_OUT,48594.05,C1489354073,0.0,0.0,C1026382242,2059534.37,2108128.42,0,0
154,PAYMENT,6043.62,C1265118614,62443.0,56399.38,M1161017738,0.0,0.0,0,0
237,CASH_OUT,111608.53,C1028773792,0.0,0.0,C1093843022,963324.08,1074932.61,0,0
157,CASH_IN,100799.77,C13341043,8165849.46,8266649.23,C2096050696,1429213.43,1328413.66,0,0
326,CASH_OUT,374018.16,C2106084873,15734.0,0.0,C1934301489,0.0,374018.16,0,0
546,PAYMENT,4209.92,C1005882872,51790.0,47580.08,M773121389,0.0,0.0,0,0
9,PAYMENT,29738.24,C325659664,29650.0,0.0,M263430171,0.0,0.0,0,0
158,CASH_OUT,105907.27,C263492071,125.0,0.0,C1090993710,419561.54,525468.81,0,0
254,CASH_OUT,351932.57,C910796639,3118.0,0.0,C1238205025,0.0,351932.57,0,0
207,CASH_OUT,88292.37,C894927379,0.0,0.0,C1113995842,903723.28,992015.65,0,0
158,CASH_OUT,589801.76,C1205507204,0.0,0.0,C1829301018,896965.11,1486766.87,0,0
136,CASH_OUT,342581.08,C2064277976,9727.77,0.0,C1103422066,634495.24,977076.33,0,0
396,TRANSFER,196572.15,C1508244974,0.0,0.0,C728258269,486128.29,682700.44,0,0
326,CASH_OUT,133751.83,C979536255,21968.0,0.0,C769070171,817464.76,951216.59,0,0
185,PAYMENT,7170.55,C763845686,328762.34,321591.79,M896191805,0.0,0.0,0,0
349,CASH_OUT,129986.25,C102292895,49524.0,0.0,C1076749946,0.0,129986.25,0,0
305,PAYMENT,42124.55,C1701195884,39538.48,0.0,M2061199469,0.0,0.0,0,0
187,CASH_OUT,83558.93,C1833747214,41581.0,0.0,C1980764405,98112.69,181671.62,0,0
522,CASH_OUT,132286.94,C1420804273,11233.0,0.0,C1585337034,385461.89,517748.82,0,0
566,CASH_IN,219637.61,C948491527,23895.0,243532.61,C1670385211,0.0,0.0,0,0
18,CASH_IN,32118.58,C1148280388,7598560.25,7630678.83,C1722594503,196823.9,164705.32,0,0
307,CASH_OUT,49884.87,C1397131031,0.0,0.0,C936361765,3191515.19,3241400.06,0,0
33,CASH_IN,156723.87,C159724361,1.403738255E7,1.419410642E7,C1653635339,722334.06,565610.19,0,0
300,CASH_OUT,117303.52,C196606052,0.0,0.0,C799684896,1062620.33,1179923.85,0,0
692,CASH_OUT,235624.41,C1353161502,97174.0,0.0,C256320506,0.0,235624.41,0,0
565,CASH_OUT,294829.81,C1822782038,0.0,0.0,C1537830548,6686870.56,6981700.37,0,0
254,CASH_OUT,25367.53,C1964613397,0.0,0.0,C1482252637,57111.8,82479.34,0,0
407,CASH_IN,168739.65,C841822123,3605114.03,3773853.69,C709074477,416894.94,248155.28,0,0
284,CASH_IN,26529.17,C698048833,5684869.09,5711398.26,C1876828021,721720.01,695190.83,0,0
379,PAYMENT,18678.69,C1140665571,39633.55,20954.86,M1368885113,0.0,0.0,0,0
331,CASH_IN,398996.57,C1333131296,10729.0,409725.57,C881953144,1303252.44,904255.87,0,0
306,CASH_IN,79315.32,C956565122,6340451.65,6419766.97,C55361252,158868.86,79553.54,0,0
135,CASH_OUT,98528.02,C50912740,44248.0,0.0,C1775292365,0.0,98528.02,0,0
275,CASH_IN,78321.84,C764845977,50549.0,128870.84,C2007816506,358665.64,280343.79,0,0
400,CASH_OUT,419439.64,C772518714,0.0,0.0,C1264555149,553990.76,973430.4,0,0
307,PAYMENT,7819.69,C998379970,274885.37,267065.68,M1969168253,0.0,0.0,0,0
227,CASH_IN,174541.31,C271217764,9111153.39,9285694.7,C467760366,450721.75,276180.44,0,0
302,CASH_IN,143556.79,C561558919,142018.94,285575.72,C1726226259,218465.61,74908.82,0,0
254,PAYMENT,28992.35,C542717309,20980.0,0.0,M552821274,0.0,0.0,0,0
379,PAYMENT,4824.67,C1261121943,0.0,0.0,M704336420,0.0,0.0,0,0
400,CASH_IN,84389.71,C1944305787,1.427974607E7,1.436413578E7,C1947278086,246573.16,162183.44,0,0
275,CASH_IN,114060.03,C472982205,5479825.94,5593885.97,C1108298057,358584.41,244524.38,0,0
280,PAYMENT,3748.63,C530380061,198564.49,194815.86,M2123222888,0.0,0.0,0,0
400,CASH_OUT,273672.73,C1864019207,21746.0,0.0,C377611307,175876.86,449549.59,0,0
234,PAYMENT,19076.29,C767546643,30459.0,11382.71,M952299220,0.0,0.0,0,0
137,PAYMENT,35891.49,C1811461996,294873.36,258981.87,M1247140905,0.0,0.0,0,0
17,PAYMENT,1398.31,C671014289,0.0,0.0,M1879829653,0.0,0.0,0,0
330,CASH_OUT,92098.47,C1658846594,24350.0,0.0,C386590771,203546.79,295645.26,0,0
332,CASH_IN,166946.9,C719409614,21509.0,188455.9,C1554382296,0.0,0.0,0,0
259,CASH_OUT,68983.47,C595625097,39205.0,0.0,C1472362653,0.0,68983.47,0,0
571,CASH_OUT,30857.5,C247906347,46844.0,15986.5,C888850071,1126864.89,1157722.39,0,0
138,CASH_IN,240595.84,C684667313,2028277.59,2268873.43,C1413033701,4782538.79,4541942.95,0,0
16,PAYMENT,6587.35,C1046133277,0.0,0.0,M2081366661,0.0,0.0,0,0
331,CASH_IN,9263.32,C1729820949,298622.0,307885.32,C152340282,355450.93,346187.62,0,0
23,CASH_OUT,157829.9,C1064936267,10656.25,0.0,C1360083374,4663930.43,4823525.97,0,0
321,CASH_IN,101725.04,C1736254814,59794.0,161519.04,C1624408345,964469.57,862744.53,0,0
254,CASH_IN,256363.37,C1660775093,2.207364845E7,2.233001182E7,C851986404,3199525.19,2943161.81,0,0
589,CASH_OUT,115396.95,C1502097145,154712.15,39315.2,C1219216838,208190.04,323586.98,0,0
323,CASH_OUT,7233.9,C379843038,438.0,0.0,C1491128792,208793.91,216027.81,0,0
299,CASH_OUT,31160.14,C1031995689,0.0,0.0,C1165787887,136057.24,167217.38,0,0
228,CASH_OUT,386923.93,C1239260069,0.0,0.0,C1646166003,1668508.5,2055432.43,0,0
134,CASH_OUT,111136.35,C450678262,0.0,0.0,C1783357479,1017893.17,1129029.52,0,0
9,PAYMENT,13665.3,C1420803681,0.0,0.0,M1958572177,0.0,0.0,0,0
188,PAYMENT,9690.36,C634553044,20869.0,11178.64,M348570367,0.0,0.0,0,0
177,CASH_IN,66789.01,C870555279,183321.63,250110.64,C1246292512,0.0,0.0,0,0
186,PAYMENT,3484.4,C1719434423,422492.89,419008.49,M41621641,0.0,0.0,0,0
301,TRANSFER,482822.66,C2082169532,1879.0,0.0,C1966956231,2631674.08,3114496.74,0,0
255,PAYMENT,21008.39,C586732934,107555.0,86546.61,M1075986445,0.0,0.0,0,0
396,CASH_OUT,19545.6,C1223891111,0.0,0.0,C2039374608,2471090.64,2490636.23,0,0
322,CASH_OUT,365237.37,C255407450,0.0,0.0,C856592588,367742.69,732980.06,0,0
204,PAYMENT,1867.53,C125930324,193644.59,191777.05,M1383161719,0.0,0.0,0,0
307,CASH_OUT,71033.54,C1792375289,20949.0,0.0,C782258469,584968.51,656002.05,0,0
305,CASH_IN,152543.55,C1044373755,55886.0,208429.55,C1652190215,797893.26,645349.71,0,0
404,CASH_IN,87275.2,C1415365873,0.0,87275.2,C169419378,678518.12,591242.92,0,0
183,CASH_IN,302212.65,C413341708,1730761.07,2032973.72,C1723811432,1481956.88,1179744.23,0,0
328,CASH_OUT,279431.43,C932643378,153.0,0.0,C224745194,449694.81,729126.24,0,0
158,CASH_IN,432166.12,C2110784578,1346321.24,1778487.35,C1057681043,715676.14,283510.02,0,0
227,PAYMENT,8534.36,C1878134982,0.0,0.0,M1700317339,0.0,0.0,0,0
163,PAYMENT,786.96,C1010585188,36340.0,35553.04,M466479525,0.0,0.0,0,0
546,PAYMENT,4280.9,C779239388,0.0,0.0,M1492360776,0.0,0.0,0,0
38,PAYMENT,7935.48,C1949736662,63.0,0.0,M541953731,0.0,0.0,0,0
47,CASH_OUT,29482.85,C195562460,0.0,0.0,C2101041183,64952.76,94435.61,0,0
378,TRANSFER,369571.84,C204777479,0.0,0.0,C2127706532,1453117.4,1822689.23,0,0
10,PAYMENT,30228.77,C1101813761,11475.79,0.0,M2071384582,0.0,0.0,0,0
589,CASH_OUT,68439.1,C2125547332,0.0,0.0,C285762604,92528.53,160967.63,0,0
249,CASH_IN,125669.41,C788598158,322.0,125991.41,C1236675560,0.0,0.0,0,0
40,CASH_OUT,300278.91,C233319935,0.0,0.0,C1740779643,375807.79,676086.7,0,0
298,PAYMENT,60157.3,C771898442,334616.0,274458.7,M1942577227,0.0,0.0,0,0
18,CASH_IN,234133.65,C82729930,1324532.1,1558665.75,C558426511,329862.71,95729.06,0,0
17,CASH_IN,107013.11,C2015671629,2.407416882E7,2.418118193E7,C1031739591,143172.01,36158.91,0,0
236,CASH_IN,63787.11,C1236348103,6500033.68,6563820.79,C1302620895,332467.56,268680.45,0,0
189,CASH_IN,276633.58,C777347292,8567662.71,8844296.29,C1935116453,3475627.37,3198993.79,0,0
180,TRANSFER,1077653.26,C1061108275,0.0,0.0,C2063931521,8423087.24,9500740.5,0,0
20,PAYMENT,15682.45,C2032740182,0.0,0.0,M1984994622,0.0,0.0,0,0
328,PAYMENT,15390.02,C397667430,0.0,0.0,M1349810364,0.0,0.0,0,0
355,CASH_IN,108789.84,C2048465655,20528.0,129317.84,C677786649,199161.19,90371.35,0,0
43,CASH_IN,100680.91,C208587690,3446918.21,3547599.13,C232156913,151914.0,51233.09,0,0
206,CASH_OUT,114954.44,C64312994,7534.0,0.0,C238028211,0.0,114954.44,0,0
158,CASH_OUT,217190.03,C803169810,1967.0,0.0,C2104062472,0.0,217190.03,0,0
252,CASH_OUT,99649.62,C58452764,15189.0,0.0,C1426649928,0.0,99649.62,0,0
202,CASH_OUT,372466.65,C1579763831,0.0,0.0,C503767004,1316206.99,1688673.65,0,0
352,TRANSFER,703849.05,C887154396,151641.0,0.0,C1437908200,0.0,703849.05,0,0
231,PAYMENT,7873.79,C419813434,0.0,0.0,M431637170,0.0,0.0,0,0
353,PAYMENT,872.55,C562328481,373525.48,372652.92,M1431857163,0.0,0.0,0,0
303,TRANSFER,1.256552478E7,C1536851784,0.0,0.0,C375263557,1.72513111E7,2.981683588E7,0,0
590,DEBIT,544.21,C1260516600,24041.0,23496.79,C709405160,574389.13,574933.34,0,0
330,PAYMENT,9266.09,C555526110,0.0,0.0,M1027920818,0.0,0.0,0,0
308,PAYMENT,274.32,C284497948,0.0,0.0,M222593699,0.0,0.0,0,0
16,PAYMENT,23348.79,C221597053,330667.0,307318.21,M1435237444,0.0,0.0,0,0
257,PAYMENT,2542.22,C2066273620,83228.96,80686.74,M578989131,0.0,0.0,0,0
324,PAYMENT,10429.81,C760240597,0.0,0.0,M919218676,0.0,0.0,0,0
287,PAYMENT,18009.62,C1961892275,16033.0,0.0,M1279652799,0.0,0.0,0,0
20,TRANSFER,503679.46,C708396319,0.0,0.0,C739310105,696701.3,1200380.75,0,0
208,PAYMENT,6674.53,C525245954,146945.03,140270.5,M1552238100,0.0,0.0,0,0
305,CASH_OUT,156822.15,C26413584,0.0,0.0,C1034382650,3950497.8,4107319.95,0,0
256,TRANSFER,709785.29,C1974749946,11918.0,0.0,C1099955868,2677718.31,3387503.61,0,0
670,PAYMENT,832.87,C665310055,91761.0,90928.13,M798600340,0.0,0.0,0,0
396,PAYMENT,32614.49,C632087799,355406.45,322791.95,M2053165375,0.0,0.0,0,0
225,CASH_IN,29369.05,C1627716165,20896.0,50265.05,C855460963,32326.48,2957.43,0,0
189,CASH_OUT,43364.25,C1878343643,9359.0,0.0,C997763077,0.0,43364.25,0,0
259,TRANSFER,111767.76,C1892527065,0.0,0.0,C560180840,431678.45,543446.21,0,0
40,CASH_OUT,295389.34,C170598161,99473.0,0.0,C1096440156,0.0,295389.34,0,0
180,CASH_IN,151146.19,C467919741,1893112.05,2044258.24,C750612010,242853.71,91707.52,0,0
404,CASH_IN,127034.1,C1625586486,4551535.6,4678569.7,C1351381221,736874.92,609840.82,0,0
355,TRANSFER,451356.51,C1553959412,109909.57,0.0,C1362793576,4768939.66,5220296.18,0,0
41,PAYMENT,8395.33,C198022778,43261.89,34866.56,M444082038,0.0,0.0,0,0
256,CASH_OUT,462890.87,C305277597,20612.0,0.0,C807061384,0.0,462890.87,0,0
12,CASH_IN,18944.22,C1774264531,329610.48,348554.7,C1417297800,34536.13,15591.91,0,0
183,CASH_OUT,176435.92,C322032422,0.0,0.0,C1780972676,609995.39,786431.31,0,0
177,PAYMENT,34394.93,C245736351,130580.97,96186.04,M648236402,0.0,0.0,0,0
211,PAYMENT,3184.45,C1442297689,0.0,0.0,M175891321,0.0,0.0,0,0
206,TRANSFER,146846.83,C857452488,5838.0,0.0,C938846287,0.0,146846.83,0,0
233,CASH_OUT,162205.7,C1528261681,0.0,0.0,C414314787,579489.35,741695.05,0,0
302,TRANSFER,1.460081465E7,C346533775,0.0,0.0,C1662680935,2.326707722E7,3.786789187E7,0,0
134,CASH_OUT,106540.84,C518487309,0.0,0.0,C443191383,115202.38,221743.22,0,0
12,TRANSFER,181557.25,C1273278157,0.0,0.0,C1522245593,663296.14,751204.51,0,0
395,PAYMENT,17047.17,C1712974067,6076.0,0.0,M1692663303,0.0,0.0,0,0
369,CASH_OUT,262565.2,C618035624,20840.0,0.0,C630592099,107443.17,370008.36,0,0
249,CASH_IN,71932.13,C1115939968,2973963.19,3045895.31,C1327279323,298751.1,226818.98,0,0
306,CASH_OUT,260213.26,C1059321282,107.0,0.0,C903739271,68230.32,328443.58,0,0
278,CASH_OUT,161800.18,C2132285777,0.0,0.0,C404157844,535484.57,697284.75,0,0
201,CASH_IN,101407.92,C1050000433,251725.0,353132.92,C1298937171,0.0,0.0,0,0
352,CASH_OUT,175170.24,C2126959928,9708.0,0.0,C1751465002,4280441.11,4455611.35,0,0
121,DEBIT,3876.41,C1767661169,919.0,0.0,C705925711,146618.3,150494.7,0,0
302,CASH_IN,279326.83,C253306593,8415280.39,8694607.22,C182239214,865432.87,586106.05,0,0
19,CASH_OUT,7432.29,C1015597584,616.0,0.0,C1331531264,37240.18,44672.48,0,0
397,PAYMENT,10021.27,C1232295489,208157.07,198135.79,M711473873,0.0,0.0,0,0
131,PAYMENT,5651.53,C1325676515,23144.0,17492.47,M720522788,0.0,0.0,0,0
283,CASH_IN,180895.79,C1691620408,20049.0,200944.79,C61868811,80226.45,0.0,0,0
231,CASH_IN,44108.32,C566601717,76.0,44184.32,C628149193,0.0,0.0,0,0
17,CASH_OUT,162778.6,C805842552,0.0,0.0,C1759095728,5016368.08,5179146.68,0,0
202,PAYMENT,12298.89,C1768311882,0.0,0.0,M1761947320,0.0,0.0,0,0
253,TRANSFER,2226088.35,C1801519446,269.0,0.0,C755583709,9093316.89,1.131940524E7,0,0
695,PAYMENT,8754.28,C1196864654,76739.0,67984.72,M331522896,0.0,0.0,0,0
401,CASH_IN,40393.59,C1627509204,6643935.58,6684329.17,C1054012167,1.488456011E7,1.484416652E7,0,0
276,CASH_IN,52793.08,C1999789817,1.822036682E7,1.82731599E7,C1808469164,106276.51,53483.43,0,0
37,CASH_IN,266362.84,C1047356341,1694.0,268056.84,C1247892298,44975.22,0.0,0,0
402,CASH_IN,273370.93,C305438571,550736.57,824107.5,C223230275,1419521.4,1146150.47,0,0
207,PAYMENT,9385.0,C646777465,6430.0,0.0,M2119560493,0.0,0.0,0,0
15,DEBIT,1461.15,C567876142,0.0,0.0,C384209960,1273809.84,1637704.52,0,0
14,CASH_OUT,97948.98,C2109392590,0.0,0.0,C341411339,2340739.74,2113709.23,0,0
18,CASH_OUT,674.34,C1266485008,11267.0,10592.66,C1747520865,20375.0,21049.34,0,0
96,TRANSFER,21184.88,C617608600,22887.0,1702.12,C355633800,444824.4,466009.29,0,0
36,CASH_IN,462247.82,C2042753159,10449.0,472696.82,C415731507,928340.0,466092.18,0,0
303,PAYMENT,30668.88,C1918761073,0.0,0.0,M1451512225,0.0,0.0,0,0
396,CASH_IN,291235.72,C1008496514,1861868.86,2153104.58,C1726686761,974915.06,683679.34,0,0
17,CASH_OUT,382253.2,C749486486,205828.0,0.0,C1799022303,11464.0,250286.3,0,0
260,CASH_OUT,187605.85,C84051061,160539.0,0.0,C1482647959,338564.44,526170.29,0,0
259,CASH_OUT,70894.44,C594987914,500610.0,429715.56,C1354918642,0.0,70894.44,0,0
131,CASH_IN,555719.12,C1562976366,3466023.25,4021742.36,C2071120293,1.074603313E7,1.019031402E7,0,0
47,PAYMENT,16078.94,C346181563,0.0,0.0,M1290645967,0.0,0.0,0,0
164,CASH_OUT,130501.6,C1338336165,0.0,0.0,C951326056,159929.67,290431.27,0,0
11,CASH_IN,196024.25,C1574037417,651078.14,847102.39,C1960018912,630435.82,434411.57,0,0
235,CASH_OUT,185932.36,C331360059,3053.0,0.0,C1246057204,6374476.56,6560408.92,0,0
398,CASH_OUT,108547.08,C479460058,22221.0,0.0,C1832463532,5634131.61,5742678.69,0,0
251,PAYMENT,35180.25,C276328057,0.0,0.0,M285603452,0.0,0.0,0,0
177,TRANSFER,1401683.26,C1958210085,21246.0,0.0,C1107922481,1523152.81,2924836.06,0,0
234,PAYMENT,12413.3,C1717767565,0.0,0.0,M1673328336,0.0,0.0,0,0
139,CASH_IN,52704.31,C1686094674,1515840.22,1568544.54,C1554406585,155792.97,100575.66,0,0
401,PAYMENT,9606.66,C1470280229,0.0,0.0,M918591554,0.0,0.0,0,0
355,TRANSFER,1212211.41,C661904468,0.0,0.0,C4424199,1408032.67,2620244.09,0,0
235,PAYMENT,4409.96,C34967390,1033.0,0.0,M1981405531,0.0,0.0,0,0
570,CASH_IN,72914.35,C1360654854,4775554.3,4848468.65,C1866672043,8553855.36,8480941.01,0,0
451,PAYMENT,14991.09,C644072003,107664.0,92672.91,M30393368,0.0,0.0,0,0
371,CASH_IN,344301.91,C634153078,11123.0,355424.91,C1822434930,102822.24,0.0,0,0
397,CASH_OUT,119642.53,C562894104,0.0,0.0,C227318024,8091694.88,8211337.41,0,0
204,CASH_IN,119109.51,C392090428,4059226.91,4178336.41,C1714769397,2802704.65,2683595.14,0,0
381,CASH_IN,143798.33,C1490905645,1786681.8,1930480.14,C190151511,1004170.39,860372.05,0,0
326,CASH_OUT,382468.65,C1440387716,330.0,0.0,C1677601349,7518828.4,7901297.05,0,0
